序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2047,601136,首创证券,19.6,-0.66,-0.13,198941.0,391709016.0,2.03,19.9,19.5,19.68,19.73,1.12,4.13,88.67,4.02,535.73,9437082480.0,-0.15,-0.41,1.55,-10.91
2048,600153,建发股份,10.49,-0.66,-0.07,94520.0,99511696.0,1.04,10.58,10.47,10.56,10.56,0.5,0.33,13.02,0.55,304.16,30416159400.0,-0.29,0.0,10.3,6.82
2049,688351,微电生理,19.62,-0.66,-0.13,32333.0,64129181.0,2.68,20.13,19.6,19.88,19.75,1.28,2.59,129.17,5.24,92.33,2449750865.0,0.0,-0.05,2.99,3.05
2050,603797,联泰环保,4.55,-0.66,-0.03,58923.0,26894496.0,1.53,4.6,4.53,4.58,4.58,1.0,1.01,12.33,0.81,26.59,2659432166.0,0.22,0.0,23.64,13.75
2051,688016,心脉医疗,94.64,-0.66,-0.63,22330.0,211714493.0,2.17,96.09,94.02,95.3,95.27,0.79,1.81,22.5,3.07,116.66,11665526753.0,0.0,-0.04,5.51,-13.58
2052,300206,理邦仪器,12.05,-0.66,-0.08,42279.0,51108684.4,1.73,12.23,12.02,12.17,12.13,0.79,1.25,26.83,3.58,69.85,4077473758.0,0.0,0.0,21.84,9.85
2053,601399,国机重装,3.01,-0.66,-0.02,436612.0,131893994.0,0.99,3.04,3.01,3.02,3.03,0.85,0.61,48.89,1.5,217.13,21712803229.0,0.0,-0.33,4.88,-2.27
2054,000401,冀东水泥,4.49,-0.66,-0.03,138773.0,62687230.0,1.77,4.56,4.48,4.51,4.52,1.11,0.53,-3.42,0.46,119.35,11814777835.0,0.22,0.0,-0.22,-12.48
2055,003020,立方制药,22.72,-0.66,-0.15,34958.0,79725311.2,2.32,23.15,22.62,22.99,22.87,0.87,2.54,28.4,2.53,43.45,3129101163.0,-0.09,0.04,28.51,29.53
2056,000785,居然智家,3.0,-0.66,-0.02,479061.0,144463068.0,1.66,3.04,2.99,3.03,3.02,0.97,0.81,22.07,0.91,186.81,17693832438.0,0.0,0.0,-20.0,-15.97
2057,002992,宝明科技,69.37,-0.66,-0.46,40349.0,285375575.0,4.55,72.47,69.29,69.31,69.83,0.68,5.05,-179.33,17.76,126.28,5542048035.0,0.1,-0.59,7.17,10.81
2058,603721,*ST天择,19.66,-0.66,-0.13,22473.0,44337298.0,1.92,19.92,19.54,19.66,19.79,0.86,1.73,-89.98,5.21,25.56,2555800000.0,-0.1,-0.05,-11.96,-24.59
2059,002075,沙钢股份,5.91,-0.67,-0.04,517763.0,310140926.0,3.53,6.1,5.89,5.95,5.95,0.83,2.36,47.21,2.02,129.66,12965487547.0,0.0,0.17,10.26,-5.29
2060,002840,华统股份,10.41,-0.67,-0.07,74744.0,77910747.48,1.24,10.51,10.38,10.44,10.48,1.11,1.5,61.26,2.09,83.81,5183082609.0,0.1,0.19,1.76,-17.45
2061,002518,科士达,22.18,-0.67,-0.15,81761.0,182781574.5,2.1,22.61,22.14,22.24,22.33,1.38,1.45,29.07,2.99,129.14,12536089733.0,0.0,0.09,0.64,-0.54
2062,002377,国创高新,2.95,-0.67,-0.02,187685.0,55232991.2,2.36,2.98,2.91,2.98,2.97,1.29,2.15,308.8,5.74,27.03,2571488589.0,0.68,0.34,20.9,-10.88
2063,002393,力生制药,19.41,-0.67,-0.13,53791.0,105194021.19,3.74,20.1,19.37,19.8,19.54,0.87,2.15,22.62,1.06,50.02,4858800622.0,0.1,0.05,27.95,12.26
2064,603187,海容冷链,11.8,-0.67,-0.08,50220.0,59333469.0,1.52,11.89,11.71,11.86,11.88,0.7,1.3,10.95,1.13,45.6,4559710063.0,0.08,0.17,20.9,10.28
2065,002777,久远银海,17.72,-0.67,-0.12,69241.0,123089894.57,2.02,17.98,17.62,17.85,17.84,0.71,1.71,121.36,4.45,72.34,7167943621.0,0.0,0.11,11.03,3.81
2066,603815,交建股份,7.4,-0.67,-0.05,44015.0,32596715.0,1.07,7.46,7.38,7.46,7.45,0.39,0.71,34.67,1.95,45.8,4580039339.0,0.0,0.14,6.47,31.44
2067,600180,瑞茂通,4.45,-0.67,-0.03,161260.0,72050553.0,1.34,4.5,4.44,4.48,4.48,1.21,1.48,35.43,0.61,48.35,4835492215.0,0.0,0.0,7.49,3.49
2068,688015,交控科技,20.78,-0.67,-0.14,9819.0,20461316.0,1.48,21.02,20.71,20.92,20.92,0.78,0.52,55.37,1.55,39.21,3920785819.0,0.05,0.05,21.45,6.02
2069,601966,玲珑轮胎,14.83,-0.67,-0.1,179619.0,266998302.0,0.87,14.94,14.81,14.93,14.93,0.85,1.23,15.93,0.99,217.04,21703744789.0,-0.07,-0.07,-2.43,-17.79
2070,002953,日丰股份,10.34,-0.67,-0.07,36662.0,37928006.9,1.15,10.42,10.3,10.42,10.41,0.81,1.35,25.48,2.56,47.24,2808732071.0,0.0,0.19,8.5,3.82
2071,002524,光正眼科,4.43,-0.67,-0.03,103967.0,46212210.0,2.24,4.51,4.41,4.48,4.46,0.45,2.05,1000.78,20.13,22.97,2251766448.0,0.0,0.23,20.71,21.7
2072,688366,昊海生科,50.41,-0.67,-0.34,6446.0,32580847.0,1.79,51.2,50.29,50.78,50.75,1.02,0.33,32.54,2.12,117.55,9782154011.0,-0.02,-0.1,-7.18,-15.97
2073,688502,茂莱光学,268.0,-0.67,-1.82,8270.0,222704077.0,4.14,276.5,265.33,267.5,269.82,0.76,4.92,212.58,12.0,141.5,4502400000.0,-0.28,-0.23,10.84,33.21
2074,600073,光明肉业,7.37,-0.67,-0.05,219637.0,162939402.0,2.02,7.5,7.35,7.43,7.42,1.08,2.34,10.43,1.38,69.11,6911066209.0,-0.14,-0.14,-1.6,6.2
2075,000503,国新健康,10.4,-0.67,-0.07,152559.0,159829683.0,2.2,10.61,10.38,10.44,10.47,0.64,1.56,-55.98,7.5,102.06,10183609280.0,-0.1,-0.1,-0.38,-5.28
2076,600265,ST景谷,17.7,-0.67,-0.12,5548.0,9851319.0,1.63,17.92,17.63,17.82,17.82,0.4,0.43,-35.36,28.9,22.97,2297460000.0,0.34,0.28,5.8,1.14
2077,601126,四方股份,16.42,-0.67,-0.11,59496.0,97814738.0,1.27,16.58,16.37,16.55,16.53,0.71,0.73,14.16,3.23,136.82,13445577754.0,0.12,0.06,11.1,1.11
2078,300347,泰格医药,53.76,-0.67,-0.36,85350.0,460126595.14,2.62,54.64,53.22,54.18,54.12,0.81,1.51,69.94,2.28,462.89,30439675715.0,-0.07,-0.11,18.15,-1.03
2079,300299,富春股份,7.4,-0.67,-0.05,601933.0,449012388.82,3.22,7.59,7.35,7.38,7.45,0.82,8.74,126.49,11.39,51.08,5098419329.0,0.0,0.14,56.45,35.28
2080,000703,恒逸石化,5.86,-0.68,-0.04,106348.0,62557054.0,1.02,5.91,5.85,5.91,5.9,0.97,0.29,104.3,0.92,214.85,21373495167.0,-0.17,0.0,2.81,-5.94
2081,600388,龙净环保,11.76,-0.68,-0.08,49535.0,58467928.0,1.01,11.87,11.75,11.86,11.84,0.8,0.39,20.17,1.49,149.36,14935744406.0,-0.17,-0.17,6.23,-4.93
2082,002715,登云股份,18.85,-0.68,-0.13,60316.0,112741336.5,5.11,19.18,18.21,18.97,18.98,1.37,4.37,2112.59,5.48,26.01,2601300000.0,0.21,0.69,33.22,27.19
2083,600872,中炬高新,18.85,-0.68,-0.13,88898.0,168055486.0,1.05,19.04,18.84,19.0,18.98,1.19,1.15,20.27,2.68,146.84,14533122858.0,0.0,-0.11,-0.05,-14.4
2084,300194,福安药业,4.36,-0.68,-0.03,297433.0,130205786.0,3.19,4.48,4.34,4.37,4.39,1.1,3.07,18.78,1.18,51.87,4220003879.0,0.0,0.0,10.1,-1.13
2085,000821,京山轻机,11.7,-0.68,-0.08,164718.0,194420324.11,3.23,12.07,11.69,11.99,11.78,0.97,2.72,19.09,1.78,72.88,7074413939.0,0.09,0.09,5.69,-6.02
2086,002532,天山铝业,8.78,-0.68,-0.06,319863.0,280893533.47,2.71,8.89,8.65,8.76,8.84,0.6,0.77,9.65,1.52,408.44,36261447869.0,0.0,-0.11,17.54,14.47
2087,600195,中牧股份,7.32,-0.68,-0.05,88373.0,64801842.0,0.95,7.37,7.3,7.35,7.37,0.76,0.87,29.19,1.35,74.75,7474805263.0,0.14,0.0,13.49,9.09
2088,301558,三态股份,8.79,-0.68,-0.06,141259.0,124977406.0,2.26,8.97,8.77,8.85,8.85,1.15,6.44,123.78,5.19,69.34,1927487479.0,0.0,0.0,35.02,0.34
2089,000682,东方电子,10.24,-0.68,-0.07,96613.0,99229441.35,1.07,10.33,10.22,10.27,10.31,0.73,0.72,28.39,2.65,137.29,13727689288.0,-0.1,0.0,15.45,-4.39
2090,002437,誉衡药业,2.94,-0.68,-0.02,782873.0,230390043.0,2.03,2.98,2.92,2.96,2.96,0.79,3.73,27.4,3.41,66.03,6178033953.0,0.34,0.0,23.01,18.07
2091,002540,亚太科技,5.83,-0.68,-0.04,58835.0,34330427.0,0.85,5.86,5.81,5.86,5.87,0.73,0.68,19.45,1.37,72.97,5066190170.0,0.17,0.0,5.05,-2.18
2092,603358,华达科技,33.53,-0.68,-0.23,13273.0,44486555.0,1.69,33.9,33.33,33.9,33.76,1.07,0.3,85.94,4.52,157.5,14721011200.0,-0.12,0.15,3.58,1.91
2093,601727,上海电气,7.29,-0.68,-0.05,640759.0,468574023.0,0.82,7.35,7.29,7.34,7.34,0.72,0.51,97.14,2.12,1135.77,92257334501.0,-0.14,-0.14,5.96,-10.11
2094,300716,ST泉为,7.35,-0.68,-0.05,36141.0,26371608.0,2.84,7.41,7.2,7.41,7.4,0.88,2.26,-17.63,103.73,11.76,1176147000.0,0.41,0.14,-12.6,-40.53
2095,001389,广合科技,60.2,-0.68,-0.41,195689.0,1190593517.44,5.54,63.0,59.64,60.7,60.61,1.32,13.02,26.62,8.19,255.99,9044603316.0,0.07,0.1,33.6,20.84
2096,301299,卓创资讯,60.95,-0.68,-0.42,16421.0,100304069.5,3.83,62.3,59.95,61.21,61.37,0.84,4.61,49.5,6.37,36.8,2169896066.0,0.0,0.23,25.44,5.96
2097,002492,恒基达鑫,5.87,-0.68,-0.04,91756.0,54011917.0,1.35,5.94,5.86,5.91,5.91,0.78,2.31,28.58,1.4,23.77,2335289836.0,0.0,0.0,24.63,22.55
2098,000550,江铃汽车,20.4,-0.68,-0.14,30028.0,61374482.72,0.88,20.54,20.36,20.38,20.54,0.86,0.58,14.39,1.52,176.1,10576648464.0,0.0,0.0,2.1,-13.01
2099,300588,熙菱信息,14.55,-0.68,-0.1,51030.0,74765753.6,2.25,14.84,14.51,14.65,14.65,0.56,2.89,-46.38,9.26,27.86,2572760537.0,-0.07,0.14,47.87,-6.49
2100,920098,科隆新材,34.76,-0.69,-0.24,17656.0,61387064.47,2.57,35.2,34.3,34.8,35.0,0.45,4.06,63.86,3.15,28.27,1513371460.0,0.0,-0.11,40.39,16.8
2101,600189,泉阳泉,7.23,-0.69,-0.05,93035.0,67382733.0,1.79,7.32,7.19,7.28,7.28,1.02,1.3,253.01,4.25,51.71,5170880181.0,0.0,0.0,16.8,0.28
2102,603856,东宏股份,11.55,-0.69,-0.08,15706.0,18191950.0,1.55,11.68,11.5,11.64,11.63,0.7,0.61,19.02,1.26,32.58,2961588630.0,0.17,0.26,12.79,6.26
2103,600359,新农开发,7.24,-0.69,-0.05,79521.0,57749145.0,1.37,7.33,7.23,7.29,7.29,0.89,2.08,22.84,3.92,27.62,2762152817.0,0.0,0.0,-3.72,13.3
2104,600381,*ST春天,4.3,-0.69,-0.03,52225.0,22690343.0,3.46,4.45,4.3,4.45,4.33,0.67,0.89,70.77,2.42,25.24,2524361186.0,-0.23,-0.23,-4.23,17.81
2105,600981,汇鸿集团,2.86,-0.69,-0.02,283075.0,80969521.0,2.08,2.89,2.83,2.84,2.88,0.87,1.26,-117.26,1.28,64.13,6413358929.0,0.35,0.35,25.44,10.85
2106,600489,中金黄金,14.33,-0.69,-0.1,416426.0,593173574.0,2.36,14.43,14.09,14.32,14.43,1.04,0.86,16.72,2.61,694.62,69461989042.0,-0.07,-0.07,18.33,23.11
2107,300419,ST浩丰,5.74,-0.69,-0.04,105619.0,60867779.0,2.94,5.85,5.68,5.74,5.78,0.9,2.87,-104.86,4.78,21.11,2110906640.0,-0.17,0.7,28.99,32.26
2108,603312,西典新能,36.13,-0.69,-0.25,10292.0,37493197.0,1.65,36.72,36.12,36.38,36.38,1.07,1.96,20.32,3.57,58.39,1897547600.0,-0.11,-0.14,4.91,14.59
2109,600688,上海石化,2.86,-0.69,-0.02,306859.0,88229356.0,1.04,2.89,2.86,2.88,2.88,0.9,0.42,-83.91,1.21,301.52,20960406610.0,0.0,0.0,-6.23,-5.3
2110,600779,水井坊,41.95,-0.69,-0.29,25104.0,105348158.0,1.61,42.48,41.8,42.08,42.24,0.65,0.51,26.87,3.81,204.51,20450759156.0,0.0,-0.02,-7.09,-21.62
2111,603588,高能环境,5.79,-0.69,-0.04,269551.0,156535443.0,1.37,5.85,5.77,5.81,5.83,0.94,1.77,9.82,0.96,88.2,8819527506.0,0.0,0.0,15.57,11.99
2112,300732,设研院,7.19,-0.69,-0.05,47580.0,34362957.86,2.07,7.3,7.15,7.21,7.24,1.01,1.47,-56.13,0.92,23.32,2328876123.0,0.14,0.0,30.02,7.63
2113,002700,万憬能源,8.63,-0.69,-0.06,27402.0,23736172.0,1.38,8.72,8.6,8.7,8.69,0.79,0.82,55.04,2.7,35.7,2888768867.0,0.0,0.12,6.28,-15.56
2114,300755,华致酒行,18.77,-0.69,-0.13,26117.0,49155198.0,2.06,19.07,18.68,18.91,18.9,0.59,0.63,22.9,2.44,78.23,7816337324.0,0.11,0.16,34.94,5.75
2115,301551,无线传媒,47.25,-0.69,-0.33,8855.0,42065740.9,1.68,47.9,47.1,47.45,47.58,0.8,2.34,61.65,7.82,189.0,1789940612.0,0.0,0.06,17.83,-15.2
2116,300915,海融科技,24.43,-0.69,-0.17,9560.0,23344577.3,1.34,24.64,24.31,24.54,24.6,0.76,1.66,106.25,2.02,30.74,1407377805.0,0.0,0.12,15.4,7.43
2117,002239,奥特佳,2.87,-0.69,-0.02,397057.0,114416652.2,1.04,2.9,2.87,2.89,2.89,0.67,1.22,50.85,1.71,94.99,9307849523.0,0.0,-0.35,7.89,-5.9
2118,600879,航天电子,10.03,-0.69,-0.07,503892.0,506020732.0,2.28,10.18,9.95,10.1,10.1,0.55,1.53,278.39,1.61,330.92,33091972320.0,-0.1,0.0,23.98,12.57
2119,002274,华昌化工,7.22,-0.69,-0.05,100996.0,73063331.51,1.1,7.29,7.21,7.27,7.27,1.07,1.08,60.21,1.26,68.76,6771270719.0,0.0,0.14,6.18,-3.35
2120,301099,雅创电子,46.77,-0.7,-0.33,44221.0,207473304.2,2.82,47.53,46.2,46.8,47.1,0.9,6.28,144.81,3.73,53.39,3292621610.0,0.0,0.0,20.92,12.83
2121,000715,中兴商业,5.68,-0.7,-0.04,83638.0,47707689.39,1.75,5.75,5.65,5.74,5.72,0.81,1.55,37.59,1.61,30.7,3061482506.0,0.53,0.53,-1.73,7.78
2122,000721,西安饮食,8.54,-0.7,-0.06,80673.0,69036280.0,0.93,8.6,8.52,8.6,8.6,0.81,1.57,-41.92,17.94,49.01,4375557030.0,0.0,0.0,3.39,-14.26
2123,003012,东鹏控股,5.67,-0.7,-0.04,67511.0,38373115.64,1.23,5.73,5.66,5.72,5.71,1.34,0.59,-53.86,0.9,65.6,6491497825.0,0.18,0.0,-1.73,-10.99
2124,301596,瑞迪智驱,82.5,-0.7,-0.58,9206.0,76347679.2,5.12,85.8,81.55,82.25,83.08,1.05,2.66,67.62,7.73,63.66,2858460000.0,-0.41,0.18,15.22,16.15
2125,301628,强达电路,90.01,-0.7,-0.63,31331.0,284203520.08,3.75,92.5,89.1,90.64,90.64,1.15,16.63,64.08,6.3,67.85,1696148440.0,0.0,-0.21,30.52,10.85
2126,000729,燕京啤酒,12.74,-0.7,-0.09,140483.0,178835130.48,1.56,12.85,12.65,12.8,12.83,0.79,0.56,54.32,2.43,359.08,31972388938.0,0.0,0.0,-1.01,5.81
2127,002488,金固股份,14.18,-0.7,-0.1,71413.0,101527296.0,1.33,14.32,14.13,14.22,14.28,0.93,0.78,455.99,4.08,141.15,13046791106.0,-0.07,0.14,25.93,35.82
2128,601900,南方传媒,15.64,-0.7,-0.11,67109.0,104951851.0,1.4,15.78,15.56,15.74,15.75,0.87,0.75,10.94,1.63,140.12,14011509492.0,0.13,0.32,4.41,3.51
2129,600771,广誉远,20.0,-0.7,-0.14,63232.0,126747137.0,1.59,20.22,19.9,20.15,20.14,1.03,1.29,38.49,5.99,97.9,9789822820.0,-0.05,-0.15,22.7,6.04
2130,600100,同方股份,7.06,-0.7,-0.05,260551.0,184647697.0,1.13,7.13,7.05,7.11,7.11,0.9,0.78,-20.56,1.45,236.53,23653101854.0,-0.14,-0.28,2.02,-0.7
2131,000035,中国天楹,4.28,-0.7,-0.03,156916.0,67356825.0,1.16,4.32,4.27,4.3,4.31,1.1,0.65,25.34,0.98,107.03,10382398688.0,0.0,0.0,0.23,-12.11
2132,000417,合百集团,5.64,-0.7,-0.04,133790.0,75596633.0,1.41,5.69,5.61,5.68,5.68,1.54,1.72,14.61,0.94,43.99,4393714824.0,0.18,0.0,11.24,-11.6
2133,300253,卫宁健康,9.88,-0.7,-0.07,675209.0,671602722.73,2.91,10.12,9.83,9.96,9.95,0.51,3.53,1033.25,3.71,218.61,18897758914.0,-0.1,0.0,13.56,38.18
2134,301165,锐捷网络,57.95,-0.7,-0.41,55562.0,324434287.8,2.71,59.18,57.6,58.01,58.36,0.59,5.82,107.43,10.6,460.97,5531590883.0,0.03,0.1,39.2,13.32
2135,688509,正元地信,4.27,-0.7,-0.03,118392.0,51113225.0,2.33,4.36,4.26,4.3,4.3,1.52,3.08,-31.32,2.57,32.88,1643062694.0,0.0,0.23,35.56,7.56
2136,601678,滨化股份,4.22,-0.71,-0.03,207753.0,87699961.0,1.41,4.26,4.2,4.26,4.25,0.78,1.02,22.6,0.76,86.8,8565909085.0,0.0,0.0,17.88,13.44
2137,000008,神州高铁,2.78,-0.71,-0.02,417635.0,116934148.0,1.43,2.82,2.78,2.8,2.8,1.05,1.54,-44.29,2.53,75.52,7551130323.0,-0.36,-0.36,9.88,-4.14
2138,300355,蒙草生态,4.22,-0.71,-0.03,536161.0,228249173.84,2.35,4.31,4.21,4.25,4.25,1.71,3.92,-99.94,1.6,67.7,5764797651.0,-0.24,0.0,12.83,-17.74
2139,002367,康力电梯,7.01,-0.71,-0.05,57163.0,40183863.0,0.99,7.07,7.0,7.06,7.06,0.92,1.09,20.25,1.66,55.99,3692030186.0,0.0,0.0,11.27,6.7
2140,600166,福田汽车,2.79,-0.71,-0.02,809468.0,226942226.0,1.78,2.83,2.78,2.8,2.81,0.97,1.25,12.68,1.5,220.9,18103832740.0,0.0,-0.36,21.83,11.16
2141,688757,胜科纳米,26.5,-0.71,-0.19,43402.0,114456081.0,3.67,26.98,26.0,26.52,26.69,0.39,13.32,231.96,12.5,106.88,863230398.0,0.15,0.42,30.61,196.75
2142,002296,辉煌科技,11.14,-0.71,-0.08,105221.0,117512015.0,1.16,11.24,11.11,11.2,11.22,0.83,3.03,11.38,1.86,43.4,3870208046.0,0.0,0.0,13.21,15.92
2143,001287,中电港,18.2,-0.71,-0.13,118897.0,217452619.38,1.69,18.47,18.16,18.37,18.33,0.72,2.72,40.89,2.65,138.3,7960579864.0,0.0,0.05,12.42,-9.9
2144,000625,长安汽车,12.63,-0.71,-0.09,426193.0,539658019.72,0.71,12.71,12.62,12.71,12.72,0.86,0.52,23.14,1.6,1252.15,104332991861.0,-0.08,0.0,8.97,-5.46
2145,600616,金枫酒业,5.61,-0.71,-0.04,92180.0,51793079.0,1.06,5.66,5.6,5.65,5.65,0.92,1.38,330.34,1.94,37.53,3753117770.0,-0.18,0.0,12.2,-1.58
2146,301211,亨迪药业,18.11,-0.71,-0.13,37178.0,67484077.6,1.86,18.33,17.99,18.25,18.24,0.85,1.29,126.27,2.32,52.16,5215680000.0,0.11,0.22,24.81,-13.8
2147,603087,甘李药业,56.17,-0.72,-0.41,111881.0,627563568.0,2.44,56.8,55.42,56.57,56.58,1.05,2.02,27.06,3.15,337.62,31113563275.0,0.0,0.0,38.66,30.29
2148,430556,雅达股份,11.06,-0.72,-0.08,27266.0,30220453.96,1.97,11.19,10.97,11.14,11.14,0.83,2.31,71.59,3.53,17.84,1306915285.0,0.0,0.18,40.89,46.88
2149,300486,东杰智能,8.22,-0.72,-0.06,100654.0,82947484.0,1.69,8.32,8.18,8.32,8.28,0.7,2.54,202.57,3.14,33.51,3258216499.0,0.0,-0.12,53.36,20.18
2150,603707,健友股份,11.1,-0.72,-0.08,76264.0,85082586.0,1.25,11.24,11.1,11.18,11.18,0.64,0.47,52.92,2.82,179.34,17933548156.0,-0.18,-0.09,-9.24,-15.72
2151,002146,荣盛发展,1.38,-0.72,-0.01,660381.0,91648504.82,1.44,1.4,1.38,1.39,1.39,0.83,1.69,-1.68,0.43,60.0,5377199464.0,0.0,-0.72,2.99,-16.36
2152,601375,中原证券,4.12,-0.72,-0.03,595847.0,246654140.0,2.17,4.19,4.1,4.14,4.15,0.93,1.73,46.45,1.35,191.29,14203781164.0,0.24,0.0,10.75,-4.63
2153,600617,国新能源,2.75,-0.72,-0.02,243269.0,67374673.0,2.53,2.81,2.74,2.77,2.77,0.88,1.37,11.38,1.52,53.05,4882742395.0,-0.36,-0.36,22.22,1.85
2154,002012,凯恩股份,5.53,-0.72,-0.04,134079.0,73873674.51,2.33,5.58,5.45,5.58,5.57,1.13,2.87,128.27,1.69,25.86,2579953155.0,-0.18,0.0,28.6,7.17
2155,601010,文峰股份,2.76,-0.72,-0.02,148516.0,41167040.0,1.08,2.79,2.76,2.78,2.78,0.93,0.8,42.57,1.18,51.0,5100480000.0,-0.36,-0.36,7.81,3.37
2156,600179,安通控股,2.77,-0.72,-0.02,330636.0,92259599.0,1.79,2.82,2.77,2.78,2.79,1.14,0.88,12.14,1.06,117.21,10371535091.0,-0.36,-0.36,5.73,-2.12
2157,002223,鱼跃医疗,35.66,-0.72,-0.26,62838.0,224931155.23,1.87,36.28,35.61,36.02,35.92,0.84,0.67,14.3,2.81,357.48,33526040128.0,-0.03,-0.03,7.09,-1.19
2158,002959,小熊电器,47.04,-0.72,-0.34,10984.0,51622958.32,1.65,47.45,46.67,47.21,47.38,0.65,0.72,14.23,2.71,73.87,7136160911.0,0.06,0.11,24.05,0.26
2159,600299,安迪苏,9.67,-0.72,-0.07,42761.0,41481853.0,1.03,9.77,9.67,9.74,9.74,0.65,0.16,13.95,1.61,259.34,25933985310.0,-0.1,-0.21,3.87,-21.83
2160,002572,索菲亚,13.75,-0.72,-0.1,50983.0,70275245.0,0.94,13.87,13.74,13.85,13.85,0.84,0.78,273.56,2.04,132.42,8957604150.0,0.0,0.0,-3.03,-15.02
2161,002405,四维图新,8.29,-0.72,-0.06,206211.0,171299064.9,1.32,8.37,8.26,8.33,8.35,0.69,0.88,-32.24,2.28,196.62,19530006606.0,-0.12,0.0,3.63,-14.0
2162,600226,亨通股份,2.76,-0.72,-0.02,202891.0,56266136.0,2.16,2.81,2.75,2.77,2.78,0.77,0.68,29.28,2.35,82.09,8209292178.0,-0.36,0.0,7.39,8.24
2163,601717,郑煤机,16.48,-0.72,-0.12,135260.0,223354227.0,0.72,16.58,16.46,16.57,16.6,0.8,0.88,6.76,1.31,294.23,25414891230.0,0.0,0.0,18.31,26.96
2164,603967,中创物流,11.07,-0.72,-0.08,38894.0,43232018.0,1.08,11.19,11.07,11.12,11.15,0.73,1.12,13.88,1.73,38.38,3837600480.0,-0.09,-0.09,-13.72,20.2
2165,002095,生 意 宝,19.42,-0.72,-0.14,60704.0,118194357.42,3.37,19.83,19.17,19.5,19.56,0.93,2.41,763.48,5.52,49.08,4888177419.0,-0.05,0.05,25.21,8.49
2166,300845,捷安高科,10.89,-0.73,-0.08,69450.0,75723404.99,2.73,11.05,10.75,10.96,10.97,0.62,4.87,-81.58,2.84,22.18,1552883758.0,-0.09,0.09,44.24,21.95
2167,601789,宁波建工,5.42,-0.73,-0.04,325708.0,177660711.0,1.47,5.5,5.42,5.45,5.46,0.9,3.0,19.51,1.32,58.9,5890448358.0,0.0,0.0,9.72,22.07
2168,603986,兆易创新,118.85,-0.73,-0.87,141827.0,1683622173.0,2.33,120.3,117.51,119.19,119.72,0.94,2.14,84.09,4.76,789.23,78882648858.0,0.0,0.05,14.43,11.64
2169,601137,博威合金,17.79,-0.73,-0.13,104400.0,186528634.0,1.79,18.05,17.73,17.99,17.92,0.97,1.29,11.39,1.75,144.37,14406871092.0,0.06,0.0,5.64,-10.15
2170,002242,九阳股份,9.48,-0.73,-0.07,33670.0,31994554.16,0.84,9.55,9.47,9.54,9.55,1.16,0.44,17.91,2.1,72.71,7258890036.0,-0.11,0.11,7.97,-7.15
2171,300415,伊之密,20.31,-0.73,-0.15,40960.0,83192805.56,1.47,20.52,20.22,20.46,20.46,0.7,0.9,17.96,3.31,95.16,9202301343.0,0.05,0.15,9.61,3.78
2172,600155,华创云信,6.83,-0.73,-0.05,333562.0,229377737.0,2.03,6.96,6.82,6.87,6.88,1.35,1.51,-95.36,0.77,151.18,15118495118.0,0.0,0.15,4.27,-7.7
2173,002134,天津普林,21.61,-0.73,-0.16,64066.0,138488515.04,1.88,21.87,21.46,21.75,21.77,0.54,2.61,2620.94,11.0,53.13,5312813486.0,-0.32,-0.23,27.95,12.55
2174,688657,浩辰软件,42.0,-0.73,-0.31,4234.0,17832849.0,1.49,42.44,41.81,42.25,42.31,0.77,1.05,100.22,2.01,27.52,1696354758.0,-0.28,-0.05,14.88,7.78
2175,688563,航材股份,55.39,-0.73,-0.41,13883.0,77101827.0,1.47,55.98,55.16,55.8,55.8,0.55,1.21,46.26,2.41,249.26,6380318322.0,0.11,0.0,16.86,-0.27
2176,002189,中光学,27.05,-0.73,-0.2,322258.0,890258695.17,4.48,28.2,26.98,27.21,27.25,0.56,12.34,-25.93,10.92,70.65,7064375863.0,-0.41,-0.51,59.21,31.44
2177,002787,华源控股,8.16,-0.73,-0.06,50414.0,41219399.25,2.07,8.27,8.1,8.23,8.22,1.19,2.01,30.9,1.5,27.35,2047026690.0,0.12,0.0,4.35,4.88
2178,603222,济民健康,6.67,-0.74,-0.05,78494.0,52454243.0,1.64,6.76,6.65,6.74,6.72,0.62,1.49,-64.21,2.4,35.02,3502354402.0,0.0,0.0,17.43,-1.77
2179,603102,百合股份,41.71,-0.74,-0.31,8883.0,37196475.0,1.33,42.18,41.62,42.03,42.02,0.71,2.48,18.96,1.63,26.69,1495906418.0,-0.05,-0.02,13.4,18.83
2180,002508,老板电器,18.84,-0.74,-0.14,43757.0,82775395.0,1.11,19.02,18.81,18.99,18.98,0.88,0.47,13.09,1.61,178.03,17588115667.0,0.0,0.05,-9.6,-9.99
2181,002158,汉钟精机,17.32,-0.74,-0.13,37177.0,64565415.2,1.2,17.51,17.3,17.47,17.45,0.8,0.7,19.67,2.31,92.61,9241989221.0,0.0,0.0,3.46,-3.46
2182,000797,中国武夷,2.7,-0.74,-0.02,168206.0,45657366.7,1.47,2.74,2.7,2.72,2.72,1.12,1.07,-23.38,0.82,42.41,4240549878.0,-0.37,-0.37,3.45,-2.53
2183,002078,太阳纸业,13.5,-0.74,-0.1,121028.0,164347308.8,1.25,13.66,13.49,13.62,13.6,1.07,0.44,10.64,1.32,377.26,37325893338.0,0.0,0.0,-1.17,-9.21
