序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4389,301560,众捷汽车,35.26,-2.3,-0.83,24920.0,88534765.31,3.63,36.11,34.8,36.06,36.09,1.42,10.79,52.62,4.71,42.88,814491896.0,-0.06,-0.11,113.7,113.7
4390,603365,水星家纺,20.35,-2.3,-0.48,42694.0,88525344.0,5.76,21.4,20.2,20.63,20.83,0.83,1.65,14.88,1.74,53.45,5251592225.0,0.05,0.0,33.27,25.62
4391,300109,新开源,17.42,-2.3,-0.41,155072.0,271244266.6,3.93,17.85,17.15,17.57,17.83,0.93,3.46,26.25,2.27,84.43,7810057036.0,0.23,0.17,7.53,9.22
4392,601606,长城军工,13.19,-2.3,-0.31,233104.0,307535564.0,4.0,13.5,12.96,13.5,13.5,0.77,3.22,-44.02,4.4,95.53,9552572596.0,0.0,0.0,0.15,12.16
4393,001380,华纬科技,20.0,-2.3,-0.47,44495.0,89314410.84,4.2,20.57,19.71,20.45,20.47,0.97,5.06,21.21,3.19,54.17,1760077060.0,0.1,0.15,-3.8,37.08
4394,300817,双飞集团,23.35,-2.3,-0.55,63808.0,148803649.45,5.1,23.97,22.75,23.97,23.9,1.24,5.14,98.28,5.08,50.97,2900271744.0,0.04,-0.04,1.65,70.81
4395,688079,美迪凯,9.34,-2.3,-0.22,35390.0,33244242.0,3.45,9.58,9.25,9.5,9.56,0.98,0.89,-59.39,2.81,37.99,3716563441.0,0.0,0.0,-8.97,7.85
4396,300078,思创医惠,3.83,-2.3,-0.09,597582.0,229600633.87,4.59,3.94,3.76,3.92,3.92,0.91,5.37,-54.72,7.71,42.81,4264196177.0,0.0,0.26,-21.68,25.99
4397,002799,环球印务,8.02,-2.31,-0.19,139215.0,112416770.66,4.14,8.25,7.91,8.18,8.21,1.92,4.35,-174.25,1.99,25.67,2566687116.0,0.12,0.12,3.08,5.8
4398,688432,有研硅,10.58,-2.31,-0.25,49734.0,52920826.0,2.68,10.81,10.52,10.8,10.83,1.21,0.98,67.24,3.0,132.0,5370044662.0,-0.19,-0.28,-15.02,-6.37
4399,603458,勘设股份,7.61,-2.31,-0.18,70186.0,53659442.0,4.36,7.85,7.51,7.83,7.79,1.14,2.29,-29.86,0.78,23.3,2329607552.0,0.0,-0.13,16.36,31.66
4400,688605,先锋精科,57.2,-2.31,-1.35,16052.0,92210312.0,3.09,58.55,56.74,58.54,58.55,1.1,4.22,68.93,7.58,115.76,2176181264.0,0.02,0.09,-23.29,-25.6
4401,836699,海达尔,46.89,-2.31,-1.11,5161.0,24407228.61,3.4,48.29,46.66,48.0,48.0,1.77,2.47,27.82,6.54,21.39,978842817.0,0.0,-0.02,-13.92,22.75
4402,301581,黄山谷捷,49.35,-2.32,-1.17,14538.0,72093597.8,4.14,50.59,48.5,50.55,50.52,1.63,7.27,44.28,4.04,39.48,987000000.0,-0.02,-0.1,-15.32,84.14
4403,002607,中公教育,2.95,-2.32,-0.07,1658071.0,490896641.0,3.64,3.03,2.92,3.02,3.02,1.04,3.3,113.73,23.8,181.94,14834795729.0,0.0,0.0,-14.24,-13.24
4404,300613,富瀚微,47.61,-2.32,-1.13,50409.0,240885686.98,4.16,49.13,47.1,48.78,48.74,1.17,2.3,188.81,4.09,110.56,10427764253.0,0.0,-0.1,-23.69,-18.62
4405,000545,金浦钛业,2.53,-2.32,-0.06,525361.0,133703591.0,4.25,2.61,2.5,2.59,2.59,0.79,5.33,-40.57,2.21,24.97,2493069833.0,-0.39,-0.39,11.95,16.06
4406,301588,美新科技,18.52,-2.32,-0.44,13415.0,25102931.0,3.8,19.04,18.32,19.04,18.96,1.02,1.83,34.08,2.34,22.01,1358612069.0,0.0,0.0,-5.41,-8.5
4407,605068,明新旭腾,17.64,-2.33,-0.42,34291.0,60469834.0,4.54,18.16,17.34,18.12,18.06,1.72,2.11,68.12,1.86,28.6,2860151999.0,0.11,0.06,15.75,31.15
4408,000738,航发控制,19.32,-2.33,-0.46,156311.0,303144396.0,3.19,19.75,19.12,19.7,19.78,0.73,1.19,43.27,2.03,254.09,25408747768.0,-0.05,0.05,-7.82,-13.13
4409,688621,阳光诺和,54.42,-2.33,-1.3,53000.0,291335092.0,4.67,56.61,54.01,55.57,55.72,0.82,4.73,51.52,6.02,60.95,6095040000.0,-0.04,0.11,24.53,44.35
4410,002763,汇洁股份,7.12,-2.33,-0.17,261535.0,186751482.52,4.25,7.32,7.01,7.29,7.29,1.33,8.62,9.47,1.5,29.19,2161332604.0,-0.28,-0.28,6.91,9.71
4411,300828,锐新科技,15.96,-2.33,-0.38,34181.0,54925533.0,4.1,16.47,15.8,16.29,16.34,0.77,2.74,57.31,3.49,26.56,1990821512.0,-0.25,-0.06,-3.68,-3.39
4412,002376,新北洋,7.13,-2.33,-0.17,494354.0,354088400.04,3.97,7.31,7.02,7.25,7.3,0.89,6.28,293.43,1.55,57.79,5614622277.0,0.14,0.14,2.74,12.82
4413,603093,南华期货,20.08,-2.33,-0.48,623050.0,1310238293.0,13.33,22.35,19.61,20.44,20.56,1.44,10.21,35.72,2.99,122.5,12250123131.0,0.0,-1.08,66.5,69.88
4414,688127,XD蓝特光,23.1,-2.33,-0.55,43423.0,101090819.0,5.03,24.01,22.82,23.66,23.65,1.02,1.08,51.12,5.18,93.14,9313744440.0,0.22,0.09,-16.64,-14.13
4415,300395,菲利华,43.93,-2.33,-1.05,59601.0,263816876.27,3.13,45.29,43.88,44.72,44.98,1.26,1.16,54.58,5.49,229.43,22537978287.0,-0.25,-0.5,-7.26,17.21
4416,688173,希荻微,13.37,-2.34,-0.32,92870.0,124246646.0,4.38,13.72,13.12,13.7,13.69,1.1,3.87,-50.3,3.74,54.86,3210499635.0,0.0,0.07,6.11,20.67
4417,603221,爱丽家居,11.25,-2.34,-0.27,117701.0,133180723.0,3.65,11.55,11.13,11.52,11.52,0.72,4.86,31.03,1.75,27.52,2725537500.0,0.09,0.0,15.15,23.22
4418,300154,瑞凌股份,8.76,-2.34,-0.21,66375.0,58369006.0,4.24,9.02,8.64,8.99,8.97,1.54,2.11,22.27,2.17,39.38,2762066991.0,0.0,0.0,-21.36,-20.07
4419,603275,众辰科技,40.45,-2.34,-0.97,12983.0,52829801.0,3.5,41.55,40.1,41.45,41.42,0.89,3.1,34.57,2.11,60.18,1696572628.0,0.17,0.17,-12.52,18.83
4420,300655,晶瑞电材,8.76,-2.34,-0.21,212012.0,186453230.09,3.46,8.97,8.66,8.96,8.97,1.02,2.13,53.34,3.86,92.82,8738717764.0,-0.11,0.0,-2.88,-6.01
4421,300456,赛微电子,16.31,-2.34,-0.39,98391.0,161315243.5,3.59,16.73,16.13,16.7,16.7,1.33,1.66,1130.0,2.37,119.42,9679929187.0,-0.06,0.06,-12.36,-5.06
4422,000989,九芝堂,10.0,-2.34,-0.24,617399.0,618819505.06,3.42,10.24,9.89,10.19,10.24,0.72,8.89,18.36,2.37,85.59,6941533530.0,0.0,0.1,23.46,30.55
4423,600198,大唐电信,8.33,-2.34,-0.2,228587.0,191490512.0,3.87,8.56,8.23,8.54,8.53,1.17,1.76,-36.81,43.81,108.59,10845241867.0,-0.12,0.0,-10.53,-3.48
4424,301312,智立方,32.03,-2.35,-0.77,18389.0,59261806.32,4.12,32.95,31.6,32.7,32.8,0.91,5.09,39.25,3.3,39.1,1157702313.0,0.06,0.09,-3.93,-6.97
4425,300643,万通智控,22.48,-2.35,-0.54,73050.0,164392313.0,4.0,23.0,22.08,23.0,23.02,0.6,3.17,35.11,4.49,51.87,5173727647.0,0.13,0.04,56.0,90.51
4426,688153,唯捷创芯,29.95,-2.35,-0.72,25243.0,76074512.0,3.26,30.75,29.75,30.67,30.67,0.94,1.57,-177.74,3.27,128.88,4812277078.0,0.07,-0.03,-21.35,-10.49
4427,688376,美埃科技,34.56,-2.35,-0.83,13054.0,45254913.0,3.42,35.31,34.1,35.2,35.39,2.91,2.56,27.7,2.52,46.45,1762061956.0,-0.26,-0.37,-10.74,3.5
4428,301601,惠通科技,31.96,-2.35,-0.77,22070.0,70878783.77,3.45,32.65,31.52,32.5,32.73,1.33,7.36,138.47,3.51,44.9,957908508.0,0.0,-0.06,-5.67,170.85
4429,300465,高伟达,14.11,-2.35,-0.34,161749.0,228984920.0,4.36,14.5,13.87,14.5,14.45,0.86,3.65,-148.53,9.79,62.61,6261303427.0,0.0,0.14,-15.91,-23.15
4430,000887,中鼎股份,16.94,-2.36,-0.41,379461.0,645168176.64,4.21,17.41,16.68,17.37,17.35,1.43,2.89,13.85,1.66,223.01,22265438100.0,0.0,0.06,-22.51,29.12
4431,300609,汇纳科技,29.81,-2.36,-0.72,50234.0,150351260.0,3.83,30.53,29.36,30.53,30.53,0.89,4.19,-339.33,3.49,35.81,3574019661.0,-0.13,-0.1,9.64,20.98
4432,300441,鲍斯股份,7.87,-2.36,-0.19,96282.0,76140827.0,3.35,8.06,7.79,8.05,8.06,1.45,1.54,27.22,2.15,50.72,4934169187.0,0.0,-0.13,-26.59,-6.53
4433,002162,悦心健康,4.56,-2.36,-0.11,654722.0,302819815.58,5.35,4.77,4.52,4.75,4.67,0.71,7.13,-125.89,5.12,41.94,4188333192.0,-0.22,-0.22,0.0,31.79
4434,300384,三联虹普,17.37,-2.36,-0.42,51407.0,89738488.35,3.65,17.78,17.13,17.62,17.79,1.6,2.34,17.25,2.07,55.41,3821403735.0,0.0,0.0,-17.68,-6.71
4435,688401,路维光电,31.9,-2.36,-0.77,49775.0,159589242.0,3.92,32.78,31.5,32.75,32.67,1.54,4.3,31.37,4.45,61.67,3691223008.0,0.06,0.38,-1.45,22.27
4436,002869,金溢科技,24.36,-2.36,-0.59,47160.0,115453748.27,3.77,24.97,24.03,24.88,24.95,0.87,2.96,-156.43,2.0,43.74,3879579787.0,-0.08,-0.08,-16.69,-8.42
4437,603803,瑞斯康达,9.91,-2.36,-0.24,123039.0,122416399.0,4.63,10.22,9.75,10.16,10.15,0.94,2.9,-54.91,2.66,42.54,4210596050.0,0.1,0.1,-14.94,3.88
4438,873806,云星宇,16.13,-2.36,-0.39,92654.0,151706774.36,4.6,16.79,16.03,16.6,16.52,1.07,3.08,58.32,3.19,48.51,4850882439.0,0.0,0.19,-6.55,26.41
4439,920118,太湖远大,27.71,-2.36,-0.67,7221.0,20149844.2,3.49,28.45,27.46,28.45,28.38,1.71,3.29,115.73,2.37,14.1,608622440.0,-0.36,-0.4,-13.27,13.57
4440,688315,XD诺禾致,14.05,-2.36,-0.34,58867.0,83335986.0,4.03,14.47,13.89,14.35,14.39,1.02,1.41,43.16,2.33,58.48,5847610000.0,-0.07,-0.43,-19.39,12.85
4441,000697,ST炼石,7.02,-2.36,-0.17,108264.0,76482749.21,3.34,7.19,6.95,7.17,7.19,1.25,1.83,-28.44,67.05,61.29,4148092932.0,0.0,0.0,-18.84,-20.5
4442,301577,美信科技,53.31,-2.36,-1.29,7949.0,42540416.0,3.61,54.65,52.68,54.59,54.6,1.0,4.22,83.19,3.12,23.6,1004421973.0,-0.07,0.0,-9.75,-8.56
4443,300402,宝色股份,18.17,-2.36,-0.44,118290.0,213994399.5,4.03,18.55,17.8,18.55,18.61,0.89,4.86,59.43,3.02,44.84,4426548090.0,0.06,0.17,11.06,23.19
4444,000729,燕京啤酒,13.59,-2.37,-0.33,192439.0,264440784.04,3.23,14.03,13.58,13.98,13.92,0.85,0.77,57.94,2.59,383.04,34105554605.0,-0.07,0.0,13.53,12.87
4445,833943,优机股份,24.28,-2.37,-0.59,45111.0,110042367.46,4.78,25.1,23.91,24.7,24.87,0.58,10.95,39.73,4.11,24.65,1000387182.0,-0.08,-0.04,6.26,50.34
4446,301607,富特科技,32.95,-2.37,-0.8,26682.0,88822336.75,2.84,33.88,32.92,33.6,33.75,1.2,8.08,65.1,5.02,51.21,1088234213.0,-0.06,-0.06,0.09,21.68
4447,300806,斯迪克,16.06,-2.37,-0.39,79953.0,128835240.0,4.32,16.49,15.78,16.38,16.45,0.94,2.53,188.79,3.26,72.8,5081715944.0,-0.06,0.12,-14.48,24.02
4448,688361,中科飞测,73.86,-2.37,-1.79,33782.0,250259243.0,3.48,75.78,73.15,75.78,75.65,0.72,1.37,-394.96,9.62,236.35,18221206383.0,-0.12,0.01,-25.54,-15.64
4449,002331,皖通科技,7.84,-2.37,-0.19,218328.0,171318946.82,3.86,8.02,7.71,8.01,8.03,1.24,5.52,-53.51,1.91,33.35,3103427113.0,-0.13,0.0,-5.77,6.23
4450,300415,伊之密,19.75,-2.37,-0.48,70002.0,139014073.32,3.31,20.26,19.59,20.25,20.23,1.52,1.54,17.46,3.22,92.54,8948569745.0,-0.05,-0.05,-14.54,0.92
4451,834770,艾能聚,18.09,-2.37,-0.44,45405.0,82910024.1,5.4,18.83,17.83,18.54,18.53,1.4,5.54,115.24,3.97,23.54,1481458842.0,0.06,0.06,-20.48,15.59
4452,603728,鸣志电器,55.57,-2.37,-1.35,79569.0,442005490.0,4.44,57.01,54.48,56.93,56.92,1.3,1.9,809.44,7.96,232.77,23277300525.0,0.0,0.0,-29.05,2.91
4453,688171,纬德信息,30.03,-2.37,-0.73,17635.0,53353557.0,5.33,31.28,29.64,30.5,30.76,0.69,3.43,-654.53,3.07,25.16,1541995125.0,0.54,0.33,50.83,79.5
4454,603232,格尔软件,14.39,-2.37,-0.35,105100.0,151772357.0,3.73,14.76,14.21,14.68,14.74,0.64,4.54,-16.91,2.48,33.97,3328417001.0,-0.07,-0.42,-5.7,11.72
4455,300927,江天化学,34.15,-2.37,-0.83,145110.0,502902727.9,8.32,36.16,33.25,34.07,34.98,1.26,10.3,1505.27,5.11,49.3,4811349276.0,0.21,-0.09,82.23,107.35
4456,000158,常山北明,22.18,-2.38,-0.54,536903.0,1197099625.96,4.4,22.91,21.91,22.8,22.72,0.92,3.38,-88.85,6.72,354.57,35217478458.0,0.05,0.14,-12.81,10.13
4457,301617,博苑股份,36.98,-2.38,-0.9,28892.0,107134723.75,3.96,37.89,36.39,37.59,37.88,1.32,9.12,25.17,3.03,49.42,1171722320.0,0.14,0.08,-11.68,-5.03
4458,002472,双环传动,31.15,-2.38,-0.76,106387.0,333673627.17,3.32,32.01,30.95,31.95,31.91,1.36,1.41,23.92,2.96,264.06,23446772961.0,-0.1,-0.16,-18.48,1.73
4459,301049,超越科技,22.99,-2.38,-0.56,15452.0,35771356.0,4.63,23.69,22.6,23.51,23.55,1.14,3.61,-18.69,3.31,21.67,984577993.0,-0.09,0.09,-6.51,-4.21
4460,603890,春秋电子,11.49,-2.38,-0.28,95859.0,110513559.0,3.74,11.77,11.33,11.77,11.77,1.26,2.18,31.3,1.78,50.45,5044864399.0,0.0,-0.09,-11.75,-2.21
4461,002995,天地在线,19.3,-2.38,-0.47,96603.0,186863571.14,4.4,19.82,18.95,19.76,19.77,0.9,8.59,-48.66,3.74,34.25,2169652114.0,-0.26,-0.36,-10.27,-11.91
4462,300518,新迅达,13.12,-2.38,-0.32,72082.0,94855403.2,4.69,13.55,12.92,13.55,13.44,0.51,3.62,-62.99,3.4,26.16,2615967621.0,0.0,0.15,20.7,6.15
4463,836270,天铭科技,17.67,-2.38,-0.43,19720.0,35082216.17,3.92,18.19,17.48,18.15,18.1,0.92,2.43,49.35,4.83,18.49,1434067461.0,-0.06,-0.17,-14.31,69.42
4464,300719,安达维尔,16.4,-2.38,-0.4,71469.0,117444184.0,3.33,16.7,16.14,16.64,16.8,1.0,3.98,-128.85,4.03,41.77,2945770165.0,0.06,0.06,-14.41,-8.43
4465,836260,中寰股份,14.33,-2.38,-0.35,24829.0,36120442.66,6.81,15.15,14.15,15.13,14.68,1.6,2.51,29.0,3.54,14.84,1418106960.0,0.0,0.84,7.74,39.67
4466,300540,蜀道装备,22.13,-2.38,-0.54,35333.0,78587236.81,4.1,22.75,21.82,22.68,22.67,0.65,2.43,-1383.0,3.33,36.29,3215724220.0,-0.14,-0.14,-8.82,-9.75
4467,688167,炬光科技,73.9,-2.38,-1.8,27077.0,200748175.0,4.13,75.99,72.86,75.61,75.7,0.82,3.0,-52.24,3.17,66.78,6677851122.0,0.22,0.05,-11.07,16.01
4468,603577,汇金通,9.44,-2.38,-0.23,277110.0,263548593.0,3.52,9.7,9.36,9.68,9.67,0.48,8.17,53.52,1.71,32.01,3201473104.0,0.0,0.21,6.79,19.49
4469,002786,银宝山新,8.99,-2.39,-0.22,107838.0,97189665.48,3.91,9.21,8.85,9.21,9.21,1.37,2.18,-68.54,20.42,44.56,4442066880.0,0.0,-0.11,-18.5,-2.81
4470,301189,奥尼电子,24.95,-2.39,-0.61,18295.0,45901091.6,3.72,25.55,24.6,25.55,25.56,1.53,4.47,-26.73,1.34,29.04,1020152431.0,0.08,0.12,-6.87,3.74
4471,001379,腾达科技,21.65,-2.39,-0.53,98804.0,217445822.0,5.05,22.7,21.58,21.9,22.18,1.13,14.68,61.97,2.97,43.3,1457045000.0,0.0,0.05,-1.86,-4.84
4472,301057,汇隆新材,16.33,-2.39,-0.4,35982.0,59084718.0,3.83,16.72,16.08,16.68,16.73,1.23,4.35,38.87,2.58,19.17,1350482231.0,0.12,0.25,19.72,30.64
4473,300480,光力科技,13.06,-2.39,-0.32,39261.0,51476243.0,3.81,13.4,12.89,13.4,13.38,1.35,1.66,64.54,3.6,46.08,3090630455.0,0.08,-0.08,-17.18,1.24
4474,300666,江丰电子,73.26,-2.39,-1.79,47948.0,352960583.0,3.37,75.17,72.64,75.17,75.05,1.1,2.17,30.91,4.22,194.37,16194277798.0,-0.05,-0.23,-2.9,5.49
4475,600316,洪都航空,34.75,-2.39,-0.85,83809.0,292412358.0,2.89,35.48,34.45,35.37,35.6,0.93,1.17,-729.82,4.67,249.2,24919729292.0,0.12,0.14,-11.58,8.19
4476,600775,南京熊猫,9.79,-2.39,-0.24,205562.0,202293432.0,3.39,10.04,9.7,10.02,10.03,1.18,3.06,-63.39,2.91,89.46,6577299199.0,-0.1,-0.1,-7.2,-2.49
4477,600258,首旅酒店,14.26,-2.4,-0.35,182555.0,260900163.0,4.04,14.65,14.06,14.61,14.61,2.48,1.63,27.89,1.34,159.23,15922760577.0,0.0,0.0,6.1,-2.79
4478,688448,磁谷科技,29.22,-2.4,-0.72,18645.0,55062553.0,3.17,29.99,29.04,29.95,29.94,1.31,3.89,-119.74,2.09,20.94,1401750606.0,-0.1,-0.14,-11.72,3.87
4479,430300,辰光医疗,20.34,-2.4,-0.5,70905.0,145150968.47,4.65,21.0,20.03,20.55,20.84,0.97,10.66,-50.86,7.96,17.46,1353253883.0,0.05,-0.29,22.16,75.34
4480,688090,瑞松科技,40.3,-2.4,-0.99,20301.0,82932810.0,3.8,41.66,40.09,41.29,41.29,0.8,2.16,451.2,4.21,37.96,3796037504.0,-0.35,-0.42,-26.46,13.46
4481,001332,锡装股份,36.18,-2.4,-0.89,28410.0,103699365.1,3.29,37.22,36.0,36.8,37.07,0.49,10.52,21.45,1.67,39.8,976860000.0,0.14,0.03,3.08,5.11
4482,002593,日上集团,4.88,-2.4,-0.12,189980.0,93345410.0,3.8,5.02,4.83,5.0,5.0,1.36,3.33,68.79,1.65,39.23,2783756028.0,-0.2,0.0,-16.58,-2.79
4483,600120,浙江东方,5.68,-2.41,-0.14,546543.0,312295963.0,3.61,5.83,5.62,5.83,5.82,1.1,1.6,30.05,1.23,193.99,19399366875.0,0.0,-0.18,-19.2,21.89
4484,600619,海立股份,10.95,-2.41,-0.27,233257.0,257091752.0,4.1,11.27,10.81,11.22,11.22,1.65,2.96,192.6,1.92,117.53,8641464038.0,0.0,-0.09,-23.48,-10.25
4485,688435,英方软件,31.23,-2.41,-0.77,18327.0,57269710.0,4.88,32.23,30.67,31.96,32.0,1.0,3.97,-53.09,2.37,26.08,1441199385.0,0.03,0.26,-20.05,3.48
4486,300460,惠伦晶体,8.92,-2.41,-0.22,84716.0,75940162.0,4.16,9.2,8.82,9.19,9.14,1.22,3.02,-42.22,4.04,25.05,2504773919.0,-0.11,0.11,-30.15,-26.52
4487,002856,美芝股份,10.55,-2.41,-0.26,138957.0,146250177.96,4.26,10.75,10.29,10.72,10.81,0.91,11.57,-16.8,16.57,14.28,1267072460.0,0.19,-0.57,13.93,14.43
4488,301252,同星科技,23.46,-2.41,-0.58,22089.0,51851796.24,4.91,24.19,23.01,24.1,24.04,0.97,4.67,27.48,3.2,39.46,1109804625.0,0.17,0.26,-18.51,1.82
4489,600449,宁夏建材,13.39,-2.41,-0.33,98597.0,132835857.0,3.94,13.81,13.27,13.81,13.72,0.76,2.06,-190.38,0.89,64.03,6402844152.0,-0.07,-0.07,-6.17,-9.59
4490,603291,联合水务,11.76,-2.41,-0.29,55375.0,65529859.0,4.32,12.12,11.6,12.05,12.05,0.74,4.26,99.33,2.88,49.77,1528130586.0,0.0,-0.08,-20.16,2.44
4491,600986,浙文互联,8.49,-2.41,-0.21,638836.0,544485292.0,4.14,8.71,8.35,8.7,8.7,0.95,4.3,28.7,2.42,126.28,12627805786.0,0.0,0.0,-10.54,41.97
4492,603206,嘉环科技,16.96,-2.42,-0.42,50505.0,86019542.0,3.51,17.38,16.77,17.34,17.38,1.11,1.65,64.01,2.32,51.76,5176191796.0,-0.06,-0.06,-16.45,-2.42
4493,831396,许昌智能,11.7,-2.42,-0.29,72163.0,85342848.35,5.92,12.16,11.45,12.04,11.99,0.97,4.97,260.08,3.35,19.37,1697885654.0,-0.09,0.0,-14.6,24.47
4494,002149,西部材料,18.18,-2.42,-0.45,139121.0,253894851.16,3.81,18.72,18.01,18.66,18.63,1.09,2.85,69.0,2.94,88.76,8874372001.0,0.0,0.22,-20.51,2.71
4495,300768,迪普科技,16.55,-2.42,-0.41,65755.0,109091094.3,4.48,17.08,16.32,16.97,16.96,1.04,1.56,87.06,3.23,106.55,6962050584.0,0.0,-0.12,-18.31,-4.99
4496,688010,福光股份,30.3,-2.42,-0.75,23943.0,72883656.0,5.09,31.48,29.9,31.48,31.05,0.75,1.49,-61.16,2.89,48.65,4865015813.0,0.0,-0.07,-28.32,6.32
4497,301226,祥明智能,25.35,-2.42,-0.63,19426.0,49445268.0,4.62,26.14,24.94,26.14,25.98,1.26,1.79,97.0,3.07,27.58,2758080000.0,0.28,0.32,-30.18,9.65
4498,603686,福龙马,15.3,-2.42,-0.38,608090.0,938675458.0,5.42,15.87,15.02,15.83,15.68,0.61,14.64,25.03,1.87,63.56,6356085181.0,0.0,0.59,22.79,47.12
4499,603666,亿嘉和,36.3,-2.42,-0.9,112617.0,409793221.0,5.05,37.5,35.62,36.6,37.2,1.14,5.45,249.32,3.46,74.96,7495616621.0,0.22,0.36,-5.35,48.71
4500,300611,美力科技,22.18,-2.42,-0.55,90030.0,199565558.2,4.49,22.74,21.72,22.65,22.73,1.12,6.07,34.44,4.24,46.82,3289360096.0,0.14,0.09,-8.57,112.25
4501,001269,欧晶科技,23.69,-2.43,-0.59,30138.0,71910587.75,3.42,24.28,23.45,24.2,24.28,1.03,3.59,-310.81,4.76,45.58,1987607986.0,0.08,0.04,-5.35,-16.85
4502,300166,东方国信,9.65,-2.43,-0.24,260625.0,252228499.04,4.45,9.94,9.5,9.88,9.89,1.25,2.88,-100.76,1.83,109.89,8740753473.0,0.1,0.1,-20.58,2.66
4503,301077,星华新材,19.64,-2.43,-0.49,26386.0,51931470.14,4.02,20.16,19.35,20.13,20.13,1.3,2.77,24.12,2.98,33.33,1867487037.0,0.05,0.05,10.52,10.59
4504,301299,卓创资讯,60.25,-2.43,-1.5,20388.0,124028707.0,4.83,62.53,59.55,62.51,61.75,0.9,5.73,48.93,6.29,36.38,2144975192.0,0.02,-0.1,-14.43,2.96
4505,300593,新雷能,13.23,-2.43,-0.33,70908.0,94608646.69,3.47,13.59,13.12,13.59,13.56,1.16,1.57,-41.02,2.97,71.77,5956986118.0,0.0,0.0,-19.33,18.13
4506,605288,凯迪股份,52.99,-2.43,-1.32,10905.0,58140964.0,3.92,54.78,52.65,54.78,54.31,0.73,1.55,53.75,1.66,37.2,3719840347.0,0.06,-0.49,33.14,55.99
4507,600984,建设机械,3.21,-2.43,-0.08,98640.0,31892169.0,3.04,3.3,3.2,3.29,3.29,1.4,0.78,-4.17,1.0,40.35,4035110999.0,0.0,0.31,-14.63,0.63
4508,000910,大亚圣象,7.61,-2.44,-0.19,86208.0,65943157.88,3.85,7.85,7.55,7.73,7.8,1.76,1.58,-14.98,0.63,41.66,4163560370.0,0.13,0.0,-9.62,-0.91
4509,001339,智微智能,47.93,-2.44,-1.2,56747.0,272214097.47,4.05,49.11,47.12,49.01,49.13,0.89,7.7,71.25,5.64,120.03,3531221038.0,-0.04,-0.08,-18.87,31.28
4510,301308,江波龙,72.1,-2.44,-1.8,51667.0,373610944.0,3.84,73.85,71.01,73.8,73.9,0.99,4.34,-49.77,4.61,302.2,8583744588.0,-0.01,-0.06,-32.82,-16.16
4511,300341,麦克奥迪,15.96,-2.44,-0.4,88909.0,142430166.0,4.16,16.38,15.7,16.38,16.36,1.28,1.73,59.18,4.46,82.58,8224629470.0,0.0,0.0,-15.47,-8.85
4512,002490,山东墨龙,3.99,-2.44,-0.1,223035.0,89232127.0,5.38,4.12,3.9,4.12,4.09,0.89,4.12,146.75,6.4,31.83,2161038364.0,0.0,-0.25,12.39,43.53
4513,832000,安徽凤凰,21.17,-2.44,-0.53,13648.0,29038772.1,4.42,21.82,20.86,21.62,21.7,0.95,2.83,40.14,3.17,19.41,1022644371.0,0.14,0.05,-14.81,18.53
4514,688662,富信科技,34.83,-2.44,-0.87,9516.0,33231236.0,4.06,35.7,34.25,35.58,35.7,1.12,1.08,109.28,4.35,30.73,3073399200.0,0.0,-0.2,-16.57,1.49
4515,301035,润丰股份,57.88,-2.44,-1.45,17366.0,101208691.0,5.16,60.2,57.14,58.9,59.33,0.99,0.62,15.82,2.38,162.51,16224788765.0,0.16,-0.12,9.27,19.81
4516,688110,东芯股份,31.15,-2.44,-0.78,65402.0,204279634.0,4.73,32.28,30.77,31.79,31.93,0.91,1.48,-58.13,4.37,137.76,13776079962.0,-0.13,-0.19,-1.55,25.1
4517,300687,赛意信息,27.61,-2.44,-0.69,122871.0,342197689.45,4.45,28.65,27.39,28.31,28.3,1.04,3.71,115.47,4.13,113.25,9134986012.0,0.04,-0.18,-11.31,52.29
4518,300989,蕾奥规划,16.42,-2.44,-0.41,49795.0,83077257.4,3.98,17.03,16.36,16.9,16.83,0.69,3.31,228.08,3.52,34.7,2473068120.0,0.0,-0.55,9.18,3.6
4519,300684,中石科技,22.35,-2.44,-0.56,74919.0,168135536.28,4.23,22.98,22.01,22.81,22.91,1.05,3.69,27.11,3.52,66.94,4542525057.0,-0.09,0.0,-14.47,2.62
4520,002685,华东重机,6.79,-2.44,-0.17,597268.0,406651311.0,3.45,6.95,6.71,6.95,6.96,1.08,5.93,49.77,4.37,68.42,6841008456.0,0.0,0.0,-1.02,0.89
4521,002861,瀛通通讯,15.13,-2.45,-0.38,250093.0,385907303.35,7.09,15.9,14.8,15.58,15.51,1.09,16.65,-40.39,2.51,28.18,2272047136.0,0.0,0.07,1.0,8.15
4522,600289,*ST信通,5.57,-2.45,-0.14,122895.0,69319736.0,4.9,5.79,5.51,5.75,5.71,1.17,2.17,-30.72,2.87,35.15,3152189350.0,-0.18,0.0,-13.91,211.17
4523,920008,成电光信,38.29,-2.45,-0.96,26472.0,101444885.65,4.2,39.32,37.67,39.05,39.25,1.11,7.98,-158.2,8.03,24.41,1270244292.0,-0.1,0.05,-24.88,25.13
